Strain,Ev,Acc,Rep,Week,D1Pop,D2Pop,D3Pop,D4Pop,D1FSC,D2FSC,D3FSC,D4FSC,Growth.Rate,Mean.FSC,PE.Count,Chl.a.read,Chl.a.per.cell,FvFm.0,PEDay,FvFm.PE,P,alpha,beta,E_k,P_I,O2.Count,O2.rate.light,O2.rate.dark,pgO2.cell.hr.light,pgO2.cell.hr.dark,g.sp.acc.bestfit,G_Old,G_O,pgC.cell,pgN.cell,Day1-redF,Day2-redF,Day3-redF,Day4-redF,Fm
2951,18,18,A,16,,,,,,,,,,,,,0.032,0.522,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,B,16,,,,,,,,,,,,,0.06,0.51,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,C,16,,,,,,,,,,,,,0.128,0.521,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,D,16,,,,,,,,,,,,,0.008,0.509,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,E,16,,,,,,,,,,,,,0.155,0.507,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,F,16,,,,,,,,,,,,,0.083,0.496,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,A,16,,,,,,,,,,,,,0.106,0.36,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,B,16,,,,,,,,,,,,,0.103,0.411,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,C,16,,,,,,,,,,,,,0.095,0.392,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,D,16,,,,,,,,,,,,,0.097,0.441,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,E,16,,,,,,,,,,,,,0.089,0.341,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,F,16,,,,,,,,,,,,,0.085,0.386,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,A,16,,,,,,,,,,,,,0.144,0.533,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,B,16,,,,,,,,,,,,,0.127,0.524,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,C,16,,,,,,,,,,,,,0.117,0.52,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,D,16,,,,,,,,,,,,,0.116788661,0.503,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,E,16,,,,,,,,,,,,,0.117255258,0.495,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,F,16,,,,,,,,,,,,,0.10516336,0.483,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,A,16,,,,,,,,,,,,,0.133746281,0.463,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,B,16,,,,,,,,,,,,,0.162802086,0.431,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,C,16,,,,,,,,,,,,,0.114713319,0.413,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,D,16,,,,,,,,,,,,,0.162849592,0.394,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,E,16,,,,,,,,,,,,,0.264687066,0.416,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,F,16,,,,,,,,,,,,,0.200878741,0.454,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,A,16,,,,,,,,,,,,,0.148771803,0.304,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,B,16,,,,,,,,,,,,,0.14658014,0.29,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,C,16,,,,,,,,,,,,,0.124885807,0.284,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,D,16,,,,,,,,,,,,,0.15057106,0.345,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,E,16,,,,,,,,,,,,,0.152870821,0.26,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,F,16,,,,,,,,,,,,,0.145803259,0.367,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,A,16,,,,,,,,,,,,,0.239896077,0.299,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,B,16,,,,,,,,,,,,,0.279194763,0.329,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,C,16,,,,,,,,,,,,,0.288251242,0.261,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,D,16,,,,,,,,,,,,,0.215709253,0.246,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,E,16,,,,,,,,,,,,,0.187969886,0.339,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,F,16,,,,,,,,,,,,,0.289639465,0.408,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,A,18,,,,,,,,,,,,,,0.573,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,B,18,,,,,,,,,,,,,,0.566,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,C,18,,,,,,,,,,,,,,0.569,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,D,18,,,,,,,,,,,,,,0.559,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,E,18,,,,,,,,,,,,,,0.565,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,F,18,,,,,,,,,,,,,,0.567,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,A,18,,,,,,,,,,,,,,0.314,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,B,18,,,,,,,,,,,,,,0.329,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,C,18,,,,,,,,,,,,,,0.366,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,D,18,,,,,,,,,,,,,,0.367,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,E,18,,,,,,,,,,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,F,18,,,,,,,,,,,,,,0.374,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,A,18,,,,,,,,,,,,,,0.399,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,B,18,,,,,,,,,,,,,,0.368,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,C,18,,,,,,,,,,,,,,0.415,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,D,18,,,,,,,,,,,,,,0.472,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,E,18,,,,,,,,,,,,,,0.464,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,F,18,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,A,18,,,,,,,,,,,,,,0.453,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,B,18,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,C,18,,,,,,,,,,,,,,0.448,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,D,18,,,,,,,,,,,,,,0.485,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,E,18,,,,,,,,,,,,,,0.504,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,F,18,,,,,,,,,,,,,,0.478,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,A,18,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,B,18,,,,,,,,,,,,,,0.172,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,C,18,,,,,,,,,,,,,,0.201,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,D,18,,,,,,,,,,,,,,0.268,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,E,18,,,,,,,,,,,,,,0.271,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,F,18,,,,,,,,,,,,,,0.335,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,A,18,,,,,,,,,,,,,,0.469,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,B,18,,,,,,,,,,,,,,0.421,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,C,18,,,,,,,,,,,,,,0.424,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,D,18,,,,,,,,,,,,,,0.501,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,E,18,,,,,,,,,,,,,,0.454,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,F,18,,,,,,,,,,,,,,0.429,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,A,18,,,,,,,,,,,,,,0.338,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,B,18,,,,,,,,,,,,,,0.318,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,C,18,,,,,,,,,,,,,,0.367,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,D,18,,,,,,,,,,,,,,0.413,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,E,18,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,F,18,,,,,,,,,,,,,,0.401,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,A,20,,,,,,,,,,,,,,0.527,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,B,20,,,,,,,,,,,,,,0.552,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,C,20,,,,,,,,,,,,,,0.545,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,D,20,,,,,,,,,,,,,,0.556,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,E,20,,,,,,,,,,,,,,0.532,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,F,20,,,,,,,,,,,,,,0.544,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,A,20,,,,,,,,,,,,,,0.473,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,B,20,,,,,,,,,,,,,,0.391,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,C,20,,,,,,,,,,,,,,0.422,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,D,20,,,,,,,,,,,,,,0.369,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,E,20,,,,,,,,,,,,,,0.426,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,F,20,,,,,,,,,,,,,,0.412,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,A,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,B,20,,,,,,,,,,,,,,0.433,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,C,20,,,,,,,,,,,,,,0.386,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,D,20,,,,,,,,,,,,,,0.3886,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,E,20,,,,,,,,,,,,,,0.366,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,F,20,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,A,20,,,,,,,,,,,,,,0.428,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,B,20,,,,,,,,,,,,,,0.447,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,C,20,,,,,,,,,,,,,,0.399,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,D,20,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,E,20,,,,,,,,,,,,,,0.326,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,F,20,,,,,,,,,,,,,,0.385,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,A,20,,,,,,,,,,,,,,0.513,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,B,20,,,,,,,,,,,,,,0.506,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,C,20,,,,,,,,,,,,,,0.457,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,D,20,,,,,,,,,,,,,,0.438,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,E,20,,,,,,,,,,,,,,0.452,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,F,20,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,A,20,,,,,,,,,,,,,,0.345,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,B,20,,,,,,,,,,,,,,0.275,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,C,20,,,,,,,,,,,,,,0.264,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,D,20,,,,,,,,,,,,,,0.244,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,E,20,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,F,20,,,,,,,,,,,,,,0.162,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,A,20,,,,,,,,,,,,,,0.496,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,B,20,,,,,,,,,,,,,,0.504,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,C,20,,,,,,,,,,,,,,0.476,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,D,20,,,,,,,,,,,,,,0.498,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,E,20,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,F,20,,,,,,,,,,,,,,0.469,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,A,20,,,,,,,,,,,,,,0.364,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,B,20,,,,,,,,,,,,,,0.421,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,C,20,,,,,,,,,,,,,,0.438,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,D,20,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,E,20,,,,,,,,,,,,,,0.456,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,F,20,,,,,,,,,,,,,,0.416,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,A,22,,,,,,,,,,,,,0.041503017,0.519,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,B,22,,,,,,,,,,,,,0.040834367,0.535,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,C,22,,,,,,,,,,,,,0.034960451,0.559,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,D,22,,,,,,,,,,,,,0.040169431,0.52,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,E,22,,,,,,,,,,,,,0.04169152,0.518,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,F,22,,,,,,,,,,,,,0.040846447,0.528,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,A,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,B,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,C,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,D,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,E,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,F,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,A,22,,,,,,,,,,,,,0.10434845,0.361,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,B,22,,,,,,,,,,,,,0.154273606,0.466,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,C,22,,,,,,,,,,,,,0.129030606,0.47,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,D,22,,,,,,,,,,,,,0.148818676,0.389,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,E,22,,,,,,,,,,,,,0.118713539,0.424,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,F,22,,,,,,,,,,,,,0.106547737,0.436,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,A,22,,,,,,,,,,,,,0.051314202,0.391,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,B,22,,,,,,,,,,,,,0.059330657,0.362,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,C,22,,,,,,,,,,,,,0.05843872,0.318,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,D,22,,,,,,,,,,,,,0.058931328,0.32,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,E,22,,,,,,,,,,,,,0.056576248,0.392,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,F,22,,,,,,,,,,,,,0.0535481,0.357,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,A,22,,,,,,,,,,,,,0.093453156,0.451,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,B,22,,,,,,,,,,,,,0.088104557,0.416,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,C,22,,,,,,,,,,,,,0.083766125,0.411,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,D,22,,,,,,,,,,,,,0.08575838,0.416,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,E,22,,,,,,,,,,,,,0.085335246,0.426,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,F,22,,,,,,,,,,,,,0.069598264,0.389,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,A,22,,,,,,,,,,,,,0.263109625,0.192,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,B,22,,,,,,,,,,,,,0.358217686,0.248,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,C,22,,,,,,,,,,,,,0.178428201,0.258,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,D,22,,,,,,,,,,,,,0.204063912,0.297,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,E,22,,,,,,,,,,,,,0.254914141,0.274,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,F,22,,,,,,,,,,,,,0.235269116,0.253,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,A,22,,,,,,,,,,,,,0.139192418,0.405,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,B,22,,,,,,,,,,,,,0.105253444,0.345,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,C,22,,,,,,,,,,,,,0.11890111,0.364,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,D,22,,,,,,,,,,,,,0.124691337,0.337,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,E,22,,,,,,,,,,,,,0.088001451,0.344,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,F,22,,,,,,,,,,,,,0.101386114,0.333,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,A,22,,,,,,,,,,,,,0.212811374,0.109,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,B,22,,,,,,,,,,,,,0.135312322,0.099,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,C,22,,,,,,,,,,,,,0.142543964,0.125,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,D,22,,,,,,,,,,,,,0.10497828,0.126,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,E,22,,,,,,,,,,,,,0.177627232,0.121,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,F,22,,,,,,,,,,,,,0.171425503,0.106,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,A,28,,,,,,,,,,,,,0.044412639,0.473,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,B,28,,,,,,,,,,,,,0.040165782,0.464,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,C,28,,,,,,,,,,,,,0.04016311,0.478,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,D,28,,,,,,,,,,,,,0.040836601,0.481,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,E,28,,,,,,,,,,,,,0.041087754,0.464,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,F,28,,,,,,,,,,,,,0.037693747,0.462,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,A,28,,,,,,,,,,,,,0.058369447,0.348,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,B,28,,,,,,,,,,,,,0.061424476,0.328,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,C,28,,,,,,,,,,,,,0.057358622,0.361,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,D,28,,,,,,,,,,,,,0.06168744,0.398,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,E,28,,,,,,,,,,,,,0.056993053,0.386,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,F,28,,,,,,,,,,,,,0.063624797,0.369,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,A,28,,,,,,,,,,,,,0.051082856,0.4,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,B,28,,,,,,,,,,,,,0.054490805,0.388,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,C,28,,,,,,,,,,,,,0.037635718,0.458,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,D,28,,,,,,,,,,,,,0.048703102,0.447,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,E,28,,,,,,,,,,,,,0.039799051,0.394,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,F,28,,,,,,,,,,,,,0.060381487,0.42,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,A,28,,,,,,,,,,,,,0.075966501,0.358,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,B,28,,,,,,,,,,,,,0.077045126,0.422,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,C,28,,,,,,,,,,,,,0.07305168,0.392,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,D,28,,,,,,,,,,,,,0.079330551,0.385,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,E,28,,,,,,,,,,,,,0.079132709,0.376,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,F,28,,,,,,,,,,,,,0.073993535,0.387,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,A,28,,,,,,,,,,,,,0.10122552,0.419,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,B,28,,,,,,,,,,,,,0.115798321,0.455,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,C,28,,,,,,,,,,,,,0.079461753,0.379,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,D,28,,,,,,,,,,,,,0.083007917,,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,E,28,,,,,,,,,,,,,0.112508547,0.436,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,F,28,,,,,,,,,,,,,0.09361973,0.385,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,A,28,,,,,,,,,,,,,0.135550565,0.46,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,B,28,,,,,,,,,,,,,0.105807299,0.494,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,C,28,,,,,,,,,,,,,0.1056383,0.47,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,D,28,,,,,,,,,,,,,0.12015673,0.472,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,E,28,,,,,,,,,,,,,0.109594614,0.484,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,F,28,,,,,,,,,,,,,0.110649458,0.457,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,A,28,,,,,,,,,,,,,0.089246582,0.456,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,B,28,,,,,,,,,,,,,0.068962346,0.426,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,C,28,,,,,,,,,,,,,0.061692645,0.419,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,D,28,,,,,,,,,,,,,0.078448724,0.455,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,E,28,,,,,,,,,,,,,0.06154258,0.436,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,F,28,,,,,,,,,,,,,0.065859437,0.423,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,A,28,,,,,,,,,,,,,0.124789947,0.396,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,B,28,,,,,,,,,,,,,0.099042681,0.383,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,C,28,,,,,,,,,,,,,0.075130445,0.394,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,D,28,,,,,,,,,,,,,0.055880111,0.443,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,E,28,,,,,,,,,,,,,0.071566189,0.393,,,,,,,,,,,,,,,,,,,,,,
2951,30,30,F,28,,,,,,,,,,,,,0.107998041,0.34,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,A,30,,,,,,,,,,,,,,0.459,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,B,30,,,,,,,,,,,,,,0.447,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,C,30,,,,,,,,,,,,,,0.457,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,D,30,,,,,,,,,,,,,,0.462,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,E,30,,,,,,,,,,,,,,0.462,,,,,,,,,,,,,,,,,,,,,,
1391,18,18,F,30,,,,,,,,,,,,,,0.465,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,A,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,B,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,C,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,D,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,E,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,18,18,F,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,A,30,,,,,,,,,,,,,,0.372,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,B,30,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,C,30,,,,,,,,,,,,,,0.409,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,D,30,,,,,,,,,,,,,,0.282,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,E,30,,,,,,,,,,,,,,0.298,,,,,,,,,,,,,,,,,,,,,,
2951,18,18,F,30,,,,,,,,,,,,,,0.347,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,A,30,,,,,,,,,,,,,,0.326,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,B,30,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,C,30,,,,,,,,,,,,,,0.314,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,D,30,,,,,,,,,,,,,,0.426,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,E,30,,,,,,,,,,,,,,0.335,,,,,,,,,,,,,,,,,,,,,,
1391,24,24,F,30,,,,,,,,,,,,,,0.403,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,A,30,,,,,,,,,,,,,,0.443,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,B,30,,,,,,,,,,,,,,0.468,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,C,30,,,,,,,,,,,,,,0.421,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,D,30,,,,,,,,,,,,,,0.364,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,E,30,,,,,,,,,,,,,,0.462,,,,,,,,,,,,,,,,,,,,,,
1393,24,24,F,30,,,,,,,,,,,,,,0.463,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,A,30,,,,,,,,,,,,,,0.377,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,B,30,,,,,,,,,,,,,,0.422,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,C,30,,,,,,,,,,,,,,0.373,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,D,30,,,,,,,,,,,,,,0.419,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,E,30,,,,,,,,,,,,,,0.422,,,,,,,,,,,,,,,,,,,,,,
2951,24,24,F,30,,,,,,,,,,,,,,0.343,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,A,30,,,,,,,,,,,,,,0.435,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,B,30,,,,,,,,,,,,,,0.451,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,C,30,,,,,,,,,,,,,,0.436,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,D,30,,,,,,,,,,,,,,0.373,,,,,,,,,,,,,,,,,,,,,,
1393,30,30,E,30,,,,,,,,,,,,,,0.449,,,,,,,,,,,,,,,,,,,,,,
