Strain,Ev,Acc,Rep,Week,D1Pop,D2Pop,D3Pop,D4Pop,D1FSC,D2FSC,D3FSC,D4FSC,Growth.Rate,Mean.FSC,PE.Count,Chl.a.read,Chl.a.per.cell,FvFm.0,FvFm.PE,P,alpha,beta,E_k,P_I,O2.Count,O2.rate.light,O2.rate.dark,pgO2.cell.hr.light,pgO2.cell.hr.dark,g.sp.acc.bestfit,G_Old,G_O,pgC.cell,pgN.cell,Day1-redF,Day2-redF,Day3-redF,Day4-redF,Fm
2951,30,30,A,35,2341,17821,18863,21051,8274,7198,6572,6186,0.664576211,7057.5,,,0.649,0.532,0.568,63.9096756,0.92052982,NA,69.427056,39.4336113,,,,,,,,,,,4517.918758,5153.982135,6039.483288,5875.835912,52103
2951,30,30,B,35,6202,22815,21977,24698,8212,6496,6335,5957,0.632542553,6750,,,0.918,0.558,0.541,53.8861904,0.99301338,NA,54.2653218,39.1514673,,,,,,,,,,,4605.120587,5163.386687,6148.604091,5704.356492,61279
2951,30,30,C,35,6467,25394,22175,35407,8569,6395,6269,6106,0.616146844,6834.75,,,0.507,0.547,0.513,58.219368,0.91532103,NA,63.6054087,38.2030907,,,,,,,,,,,4805.027727,4868.37255,6268.373587,5861.076667,48319
2951,30,30,D,35,27431,44163,40579,40062,7119,5587,5589,5776,0.476,6017.75,,,0.386,0.558,0.532,48.0397868,0.90058485,NA,53.3428771,35.2609231,,,,,,,,,,,4711.24325,5350.554377,5817.94576,5416.381639,84553
2951,30,30,E,35,7922,16938,20619,36576,8145,6195,6279,6237,0.47860628,6714,,,0.701,0.563,0.527,52.5562955,0.98444327,NA,53.3868197,38.5573006,,,,,,,,,,,4685.945804,5348.248775,6098.767701,5939.245755,71685
2951,30,30,F,35,11006,26235,33637,47375,8278,6172,6162,6424,0.558613758,6759,,,1.044,0.525,0.53,40.3551923,1.08693471,NA,37.1275219,35.2411595,,,,,,,,,,,4866.744996,5578.724932,6569.892616,6614.283614,129250
1391,18,18,A,55,28334,43421,62436,84961,6677,5709,7815,8263,0.395041253,7116,84961,5.53,0.326,0.469,0.472,303.946484,2.25200927,NA,134.9668,107.717204,,,,,,,,,,,2961.038281,3262.066537,3054.607762,3255.607278,13231
1391,18,18,B,55,23294,36600,50839,76687,6614,7454,7700,7622,0.390319044,7347.5,76687,5.37,0.35,0.456,0.473,291.703353,2.15414133,NA,135.415141,103.065309,,,,,,,,,,,2836.88177,2913.097859,3094.628939,3227.726056,12600
1391,18,18,C,55,39937,68294,88175,143044,7565,3342,8660,8110,0.408303927,6919.25,143044,7.47,0.261,0.451,0.471,259.449788,1.77318278,NA,146.318694,85.3620748,,,,,,,,,,,2967.233414,4276.374459,3226.573398,3361.852524,19002
1391,18,18,D,55,26999,43401,57662,89269,7176,8678,8415,7834,0.387162336,8025.75,89269,6.51,0.365,0.465,0.469,237.750277,1.6658653,NA,142.718788,80.0449112,,,,,,,,,,,2810.085653,3100.961541,3147.014563,3221.690289,16530
1391,18,18,E,55,36231,52275,74564,113258,7106,8960,8816,8039,0.377438619,8230.25,113258,8.07,0.356,0.467,0.475,200.519163,1.37994175,NA,145.309875,66.3970815,,,,,,,,,,,2852.646185,3216.676165,3237.24701,3346.454732,21761
1391,18,18,F,55,56263,74915,116890,213190,6112,7491,7777,6712,0.522913213,7023,213190,8.27,0.194,0.465,0.474,204.507056,1.69067912,NA,120.961485,80.0271722,,,,,,,,,,,2686.152762,2912.967252,3116.423083,3193.116797,22139
1393,18,18,A,55,61633,63549,119440,151307,9453,9622,9721,9817,0.43375075,9653.25,63549,2.79,0.22,0.399,0.423,280.819094,1.81490792,NA,154.729114,87.7133458,,,,,,,,,,,5467.915725,5628.437947,5672.402038,5639.352463,7022
1393,18,18,B,55,86371,92683,153398,178963,9674,9871,9773,9954,0.328997349,9818,92683,3.86,0.208,0.376,0.401,255.989783,1.6727687,NA,153.03358,80.7841267,,,,,,,,,,,5463.007259,5623.380323,5884.10439,6274.381496,12229
1393,18,18,C,55,159155,231640,389109,723326,5705,5850,6143,6243,0.446991411,5985.25,231640,6.2,0.134,0.469,0.463,235.816753,2.39852334,NA,98.3174726,110.555566,,,,,,,,,,,2643.973786,2614.606703,2741.083491,2935.602999,17140
1393,18,18,D,55,82650,86625,163648,183626,9713,9805,9655,10095,0.375655443,9817,86625,3.64,0.21,0.384,0.398,253.074762,1.76232571,NA,143.602718,84.7200654,,,,,,,,,,,5218.603227,5248.209131,5271.677584,5586.539994,9668
1393,18,18,E,55,97474,100288,178147,214305,9435,9669,9638,9726,0.379674996,9617,100288,4.29,0.214,0.408,0.424,245.354638,1.43023057,NA,171.549009,69.5530809,,,,,,,,,,,5778.708395,5864.022434,5785.637214,5863.931524,11964
1393,18,18,F,55,67701,81685,139180,177667,9753,9836,9933,10106,0.388517181,9907,81685,3.29,0.201,0.382,0.401,290.779435,1.61808781,NA,179.705597,78.8793751,,,,,,,,,,,5694.405437,5588.257068,5518.559928,5754.202647,8529
2951,18,18,A,55,48697,46736,83044,132562,8497,8231,7552,8173,0.521271624,8113.25,83044,5.05,0.304,0.49,0.404,293.537184,2.92919235,NA,100.210962,135.405458,,,,,,,,,,,2932.247488,3173.436161,3373.764825,3287.951347,5426
2951,18,18,B,55,54619,52737,74796,167212,8553,8235,7562,8283,0.576972742,8158.25,74796,5.39,0.36,0.498,0.524,172.412828,1.84661029,NA,93.3671979,84.4114716,,,,,,,,,,,2960.472563,3205.472633,3376.23458,3453.800667,6943
2951,18,18,C,55,59014,56356,103723,264109,8264,8181,7704,8391,0.772337778,8135,103723,5.88,0.284,0.5,0.514,128.956587,1.33178493,NA,96.8298891,61.2405954,,,,,,,,,,,2893.324063,3122.165239,3429.821518,3678.949283,9448
2951,18,18,D,55,56913,56788,93532,271185,8710,8571,7916,8292,0.781736232,8372.25,93532,6.78,0.362,0.495,0.529,141.205823,1.58802592,NA,88.9190922,71.9709924,,,,,,,,,,,2935.64214,3183.909396,3579.265666,3751.861627,9357
2951,18,18,E,55,68144,83370,105454,344571,8569,8503,7811,8441,0.709505399,8331,105454,7.02,0.333,0.502,0.517,127.37846,1.49395684,NA,85.2624762,67.169102,,,,,,,,,,,2972.940236,3277.549611,3476.672012,3870.641718,10218
2951,18,18,F,55,63890,77437,126222,360352,8915,8600,8029,8810,0.768806859,8588.5,126222,7.45,0.295,0.488,0.53,124.636517,1.3192222,NA,94.4772737,60.4226115,,,,,,,,,,,2762.277653,3140.679975,3582.578249,3979.653335,11995
1391,24,18,A,55,32143,41135,60929,97810,8917,9667,9839,8868,0.433076608,9322.75,214450,5.71,0.133,0.412,0.48,393.985959,3.06034323,NA,128.739141,145.760921,,,,,,,,,,,4175.539178,3968.270401,3833.109875,3600.867487,15137
1391,24,18,B,55,24907,32840,47314,64216,7919,8406,9308,8121,0.335302738,8438.5,153874,5.05,0.164,0.422,0.469,363.059573,2.98728376,NA,121.535014,141.471323,,,,,,,,,,,4194.890069,3925.773377,3743.358684,3464.910454,12109
1391,24,18,C,55,32643,47606,82651,140575,7510,8632,9254,7841,0.541388873,8309.25,291273,8.37,0.144,0.431,0.469,326.83741,2.59753822,NA,125.825833,123.44662,,,,,,,,,,,3778.287073,3565.246865,3509.364462,3462.83777,24489
1391,24,18,D,55,24663,29833,49370,69196,8602,9380,9526,8674,0.420663206,9045.5,136013,6.88,0.253,0.408,0.476,322.140251,2.46272105,NA,130.806634,117.469837,,,,,,,,,,,4312.013227,4100.524785,3972.633558,3849.088911,17360
1391,24,18,E,55,28856,40196,60556,78079,8272,9962,9354,7752,0.370628617,8835,192736,7.79,0.202,0.423,0.469,313.84228,2.4997585,NA,125.54904,118.774002,,,,,,,,,,,3999.973306,4128.689457,3822.679141,3539.883077,20506
1391,24,18,F,55,21925,30159,38172,49210,8808,10840,10138,7466,0.277235739,9313,155843,7.3,0.234,0.367,0.454,315.340422,2.38652352,NA,132.1338,113.939086,,,,,,,,,,,4203.086025,4552.891898,4232.991632,3707.288504,21104
1393,24,18,A,55,53122,49024,51844,72250,8889,9132,9191,9316,0.193913567,9132,109839,3.68,0.167,0.437,0.384,339.439018,2.20815016,NA,153.720985,106.671917,,,,,,,,,,,7233.388404,7050.643011,6803.169578,6445.096301,10105
1393,24,18,B,55,40396,42901,44853,56962,9081,9397,9413,9421,0.141742616,9328,75968,3.41,0.224,0.398,0.424,266.478672,1.53646208,NA,173.436544,74.7632718,,,,,,,,,,,7085.622076,6771.687925,6557.809082,6205.738366,7182
1393,24,18,C,55,52808,49591,54070,63574,9307,9411,9485,9336,0.124198874,9384.75,98464,3.58,0.182,0.39,0.418,237.835311,1.3395307,NA,177.551222,65.2604582,,,,,,,,,,,6913.049032,6771.475187,6603.925527,6208.745862,10103
1393,24,18,D,55,35953,34104,36735,42605,9280,9428,9525,9378,0.111272126,9402.75,55849,2.86,0.256,0.381,0.407,223.148706,1.32625143,NA,168.255204,64.4271532,,,,,,,,,,,6504.269595,6451.768062,6336.702716,6081.517896,5725
1393,24,18,E,55,54727,48171,51811,66332,9410,9640,9616,9503,0.159961173,9542.25,97963,3.58,0.183,0.387,0.413,212.979613,1.27721853,NA,166.752681,62.0134853,,,,,,,,,,,6574.659203,6435.562527,6412.968118,6012.922353,8663
1393,24,18,F,55,50459,46411,47790,58317,10059,10127,9943,9792,0.114180906,9980.25,77869,3.52,0.226,0.344,0.401,205.797005,1.15250899,NA,178.564337,56.1651661,,,,,,,,,,,5887.659447,5841.0188,5677.046403,5598.392169,7904
2951,24,18,A,55,55769,57607,84006,125227,7805,7930,7674,7754,0.388241934,7790.75,125227,5.39,0.215,0.506,0.522,138.854224,2.07403053,NA,66.9489777,87.9306029,,,,,,,,,,,3691.231685,3623.212202,3214.90447,2880.17074,11033
2951,24,18,B,55,49697,50385,77526,137206,7543,7699,7465,7871,0.50088997,7644.5,137206,5.6,0.204,0.505,0.51,134.680791,1.62799567,NA,82.7279786,72.7500304,,,,,,,,,,,3491.492604,3605.217777,3299.415672,3131.589094,11686
2951,24,18,C,55,58332,50191,56043,90419,7610,7673,7331,7618,0.294303937,7558,90419,4.18,0.231,0.495,0.518,147.287291,1.41961303,NA,103.751718,65.9522647,,,,,,,,,,,3596.147575,3634.937825,3357.16976,3089.515565,7851
2951,24,18,D,55,66686,58725,92362,110218,7541,7721,7335,7256,0.314799707,7463.25,110218,5.01,0.227,0.493,0.526,129.784615,1.2156105,NA,106.764967,56.6950623,,,,,,,,,,,3540.967078,3730.21497,3472.009316,2984.007494,9546
2951,24,18,E,55,109750,91691,107190,150749,7466,7548,7356,7714,0.248597006,7521,150749,6.71,0.223,0.459,0.523,133.033529,1.34739703,NA,98.7337255,62.1459932,,,,,,,,,,,3301.896396,3442.735451,3031.912791,2889.978477,14805
2951,24,18,F,55,99014,112965,119039,202326,7531,7805,7367,7793,0.291400497,7624,202326,6.96,0.172,0.468,0.514,118.40351,1.2192549,NA,97.1113669,56.0916657,,,,,,,,,,,3151.954128,3324.52379,2899.698662,2897.606554,15802
1393,30,18,A,55,80344,64591,80046,93105,8889,9140,9466,9464,0.182827759,9239.75,64591,3.14,0.243,0.247,0.209,140.423103,1.23403112,NA,113.79219,58.015086,,,,,,,,,,,6383.158201,6381.190843,6307.817086,6214.880926,7697
1393,30,18,B,55,90206,79771,118016,146231,8860,9115,9318,9394,0.303015338,9171.75,79771,3.86,0.242,0.337,0.322,157.266284,0.97299492,NA,161.631146,47.1550846,,,,,,,,,,,6908.250491,6780.225863,6610.712495,6215.400867,11560
1393,30,18,C,55,103106,93426,150460,168655,8715,9055,9244,9440,0.29534131,9113.5,93426,4.37,0.234,0.348,0.353,143.207304,0.7896643,NA,181.352132,38.5122975,,,,,,,,,,,6938.69458,6973.832626,6782.596079,6514.225923,14847
1393,30,18,D,55,115818,126257,242446,323548,9002,9013,9213,9098,0.470512523,9081.5,126257,6.12,0.242,0.399,0.434,165.313199,1.14420722,NA,144.478373,55.0307627,,,,,,,,,,,6852.972883,6734.456184,6232.103743,5667.036872,18433
1393,30,18,E,55,89902,77054,150564,171653,8960,9229,9372,9460,0.40048739,9255.25,77054,4.41,0.286,0.36,0.386,148.74673,1.06312128,NA,139.915109,51.0031913,,,,,,,,,,,7025.729251,6885.585779,6504.336128,6331.489621,14068
1393,30,18,F,55,86182,72313,148526,182376,8588,8917,9185,9223,0.462533851,8978.25,72313,4.6,0.318,0.368,0.38,129.099209,0.92534902,NA,139.514071,44.383312,,,,,,,,,,,7061.119937,7175.12078,6890.511353,6459.078191,15109
2951,30,18,A,55,78495,64585,82630,128305,7614,7909,7290,7257,0.343215682,7517.5,129120,3.09,0.12,0.423,0.492,127.600139,1.71521941,NA,74.3928955,74.8201635,,,,,,,,,,,2435.763973,2975.85139,3105.760463,2893.321196,5519
2951,30,18,B,55,95394,62626,89801,137873,7487,7596,6977,7247,0.394573123,7326.75,143602,3.53,0.123,0.435,0.51,112.454613,1.38926579,NA,80.9453553,61.7966294,,,,,,,,,,,2693.135595,3085.57513,3338.261677,3042.53694,7162
2951,30,18,C,55,92692,63078,85051,114430,7666,7546,7028,7179,0.29779443,7354.75,134943,3.38,0.125,0.449,0.507,112.724976,1.06264671,NA,106.079448,49.5184224,,,,,,,,,,,2781.861648,3127.645935,3193.777757,2914.136818,7122
2951,30,18,D,55,83375,78992,130727,179968,7607,7593,7179,6960,0.411715352,7334.75,238321,5.61,0.118,0.469,0.502,103.594787,1.29130818,NA,80.2246816,57.3279599,,,,,,,,,,,2911.010974,3305.887003,3260.639773,2835.780206,12348
2951,30,18,E,55,96897,78362,96139,132055,7677,7506,7160,7192,0.26094122,7383.75,160804,3.86,0.12,0.419,0.499,120.354469,1.32671279,NA,90.7162953,60.3452206,,,,,,,,,,,2801.828348,3085.850959,3121.042682,2874.280611,6975
2951,30,18,F,55,108701,80203,112568,134648,7723,7410,6997,7251,0.259048644,7345.25,182987,4.33,0.118,0.428,0.507,96.365605,1.13553405,NA,84.863686,51.0068653,,,,,,,,,,,2845.218865,3125.760496,2993.295633,2798.497465,8663
1391,18,24,A,55,30815,38644,83000,142017,8672,8197,7904,7284,0.650777415,8014.25,142017,10.89,0.384,0.494,0.47,217.422733,2.41230087,NA,90.130852,109.596499,,,,,,,,,,,4383.678788,4280.612809,4638.468008,4918.220943,29665
1391,18,24,B,55,21539,39939,81994,129891,8403,7481,6984,6778,0.668393843,7411.5,129891,8.74,0.337,0.486,0.487,207.54209,2.00710294,NA,103.403809,93.2019925,,,,,,,,,,,4625.074763,4288.676857,4604.58323,4948.235438,20146
1391,18,24,C,55,32059,63253,117863,213471,9279,8334,7364,6623,0.650972658,7900,213471,13.75,0.322,0.491,0.503,157.581894,1.39823328,NA,112.700718,65.6592919,,,,,,,,,,,4776.813691,4735.176459,5043.923817,5289.34421,34554
1391,18,24,D,55,23338,36086,81566,137385,8324,8189,7398,6785,0.668442156,7674,137385,9.78,0.356,0.485,0.493,157.361484,1.53748714,NA,102.349788,71.2913012,,,,,,,,,,,4579.221465,4567.450369,4812.020199,5171.467607,22168
1391,18,24,E,55,30181,54107,113456,178032,9320,8342,6899,6572,0.662107967,7783.25,178032,14.69,0.413,0.5,0.503,145.436294,1.23116277,NA,118.129217,58.1276452,,,,,,,,,,,5118.041061,4832.498012,4932.050355,5323.518885,34318
1391,18,24,F,55,41387,76453,150137,244455,8916,8515,6513,6227,0.644294879,7542.75,244455,14.32,0.293,0.489,0.499,130.995583,1.17000919,NA,111.961157,54.8984874,,,,,,,,,,,5084.896354,5051.534909,4977.514679,5377.756698,37826
1393,18,24,A,55,14992,34798,47536,59473,8099,8274,8382,8232,0.576975553,8246.75,86420,4.4,0.254,0.386,0.416,222.249595,1.45501263,NA,152.747537,70.2589634,,,,,,,,,,,5399.588755,5755.038715,5901.562885,6373.906018,10667
1393,18,24,B,55,22853,44621,67479,104930,8577,8949,8958,8710,0.541368393,8798.5,154428,7.43,0.241,0.411,0.399,233.536455,1.32529967,NA,176.214075,64.5420796,,,,,,,,,,,5277.467521,6558.678114,6689.764318,7341.258098,22428
1393,18,24,C,55,33413,64729,127723,248905,7423,7905,7241,6013,0.670465324,7145.5,438071,16.59,0.189,0.497,0.498,175.744231,1.8041947,NA,97.408684,83.0415016,,,,,,,,,,,4112.075276,4283.85304,4571.900185,4927.550363,46421
1393,18,24,D,55,15643,33514,44534,55565,8396,8402,8305,8090,0.523128056,8298.25,92516,4.79,0.259,0.388,0.408,207.833417,1.29505627,NA,160.482152,62.7358981,,,,,,,,,,,5359.144801,5951.975957,6056.937393,6231.033222,11613
1393,18,24,E,55,24547,49804,70793,99632,8288,8253,8364,8267,0.529580792,8293,145409,7,0.241,0.41,0.45,204.744995,1.05801486,NA,193.518072,51.7541841,,,,,,,,,,,6317.531779,6542.876466,6686.980424,7067.721711,21010
1393,18,24,F,55,18032,38540,50626,70797,8339,8279,8179,8160,0.516169395,8239.25,102489,5.37,0.262,0.373,0.43,198.148386,1.13886153,NA,173.988129,55.4256372,,,,,,,,,,,6274.101245,6406.751982,6357.302975,6738.133189,14276
2951,18,24,A,55,25034,48538,50942,61961,8044,7766,6610,6541,0.662,7240.25,178898,6.27,0.175,0.471,0.532,109.601391,1.04385761,NA,104.996495,48.5753673,,,,,,,,,,,3986.132542,4965.440923,4880.678822,4175.957817,12567
2951,18,24,B,55,22278,57859,37847,56577,8019,7483,6530,6476,0.954,7127,232442,6.42,0.138,0.482,0.508,93.7739195,1.14756869,NA,81.7152994,51.1489367,,,,,,,,,,,3938.782395,4992.028433,4511.460278,3874.785347,13244
2951,18,24,C,55,28459,64484,49567,69918,7884,7230,6457,6623,0.818,7048.5,269513,7.18,0.133,0.5,0.51,82.8183876,0.86155128,NA,96.127055,39.5716078,,,,,,,,,,,3779.325198,4815.701603,4546.00156,3962.956661,16282
2951,18,24,D,55,26015,63246,63018,73720,8056,7521,6416,6613,0.888,7151.5,197507,5.96,0.151,0.486,0.52,94.3306367,0.85404914,NA,110.451064,40.0062826,,,,,,,,,,,4102.626165,5015.534188,4896.136466,4166.273419,11695
2951,18,24,E,55,32788,68697,86113,87835,7995,7080,6394,6673,0.74,7035.5,309471,8.93,0.144,0.5,0.508,85.9120577,0.81752991,NA,105.087357,38.0478178,,,,,,,,,,,3818.529822,4357.660949,4140.111375,3678.506829,19576
2951,18,24,F,55,28356,55650,72438,105057,7913,7610,6468,6592,0.674,7145.75,299616,9.45,0.158,0.492,0.531,86.5627006,0.8497893,NA,101.863722,39.3767063,,,,,,,,,,,3859.208696,4887.056188,5004.024476,4358.064796,19580
1391,24,24,A,55,23272,40536,85162,149255,9188,8626,7619,6846,0.651733601,8069.75,257813,8.98,0.174,0.442,0.486,279.500516,3.46156982,NA,80.7438619,153.893019,,,,,,,,,,,4904.921791,4459.190394,4595.277076,4706.550235,19393
1391,24,24,B,55,15088,18769,32866,55753,9276,9485,7857,6747,0.544366266,8341.25,208171,4.81,0.116,0.417,0.486,220.027878,1.74039358,NA,126.424207,82.7495727,,,,,,,,,,,4845.126831,4768.538404,4799.162858,4705.108518,10109
1391,24,24,C,55,23343,44979,102088,180705,8894,8795,7257,5925,0.695334925,7717.75,431515,10.75,0.125,0.44,0.489,212.78432,1.884209,NA,112.930317,88.5016937,,,,,,,,,,,4805.356089,4596.680335,4693.812263,4625.227486,25843
1391,24,24,D,55,21104,32400,59663,101085,9199,8602,7189,6437,0.568898608,7856.75,337772,9.74,0.144,0.415,0.501,197.601782,1.51713499,NA,130.246671,72.3377269,,,,,,,,,,,5101.469225,4914.969026,4950.222665,5181.703151,21851
1391,24,24,E,55,28059,43765,65745,121061,9742,9933,7491,6316,0.508735491,8370.5,418304,11.37,0.136,0.44,0.5,187.149401,1.30063081,NA,143.891256,62.534644,,,,,,,,,,,5382.332709,5490.936656,4962.645994,5081.57421,28623
1391,24,24,F,55,18963,24322,30214,49956,8882,8950,6480,6023,0.503,7583.75,198131,5.92,0.149,0.412,0.495,190.944437,1.24214925,NA,153.72101,60.0060836,,,,,,,,,,,4971.673254,5136.766784,4649.875094,4970.468614,13482
1393,24,24,A,55,22122,58941,94190,154938,8419,8692,9110,8900,0.483238575,8780.25,154938,7.87,0.254,0.417,0.441,206.418125,1.39536786,NA,147.930973,67.2276312,,,,,,,,,,,6332.177263,6373.993481,6487.037784,5593.56249,16642
1393,24,24,B,55,27903,62536,91696,158897,8693,8940,9137,9227,0.466254892,8999.25,158897,8.45,0.266,0.415,0.457,163.193653,1.04543947,NA,156.100527,50.5547753,,,,,,,,,,,6720.978228,6420.757686,6575.068052,5754.562963,17006
1393,24,24,C,55,24520,48675,77657,129586,8700,8757,9102,8997,0.489583694,8889,129586,6.88,0.266,0.41,0.447,168.750923,0.9317019,NA,181.121155,45.4367003,,,,,,,,,,,6015.962047,6205.163309,6217.606243,5316.463585,12640
1393,24,24,D,55,22119,47351,81850,139188,8511,9164,8976,9005,0.539120359,8914,139188,7.61,0.273,0.421,0.436,190.130107,0.88881446,NA,213.914283,43.6487065,,,,,,,,,,,6236.590315,6666.384467,6599.718342,5702.685573,15099
1393,24,24,E,55,25190,60215,98812,155734,8634,8769,9015,8745,0.475116251,8790.75,155734,7.89,0.253,0.417,0.443,191.537503,0.8525579,NA,224.662165,41.9377594,,,,,,,,,,,5993.294926,6309.173239,6367.063028,5438.261936,15975
1393,24,24,F,55,30416,59627,94242,152329,8621,8775,8812,8833,0.468967538,8760.25,152329,8.05,0.264,0.425,0.433,162.989726,0.81816164,NA,199.214578,40.0702031,,,,,,,,,,,6074.518211,6168.32315,6359.779508,5659.710841,16298
2951,24,24,A,55,20345,65826,66772,224709.3616,7813,7264,6739,6460.997055,0.722015768,7069.249264,224709,10.12,0.225,0.48,0.559,139.248806,2.72533739,NA,51.0941533,104.778175,,,,,,,,,,,4096.415029,4589.778214,4619.292347,4027.808919,19248
2951,24,24,B,55,22722,66789,69757,213625.8531,7919,7183,6694,6621.049064,0.676611763,7104.262266,213626,8.98,0.21,0.492,0.541,125.099896,2.10972794,NA,59.2966959,86.0073545,,,,,,,,,,,4136.200071,4610.106098,4406.076546,3651.751386,16660
2951,24,24,C,55,22938,47671,61920,82229,7738,7396,6521,6160,0.496533032,6953.75,82229,7.1,0.432,0.502,0.513,105.335402,1.64821212,NA,63.9088866,68.8958181,,,,,,,,,,,3874.017787,4477.702517,4347.230556,3622.480427,12829
2951,24,24,D,55,31443,73513,87383,196283,7924,7115,6570,6358,0.566697281,6991.75,196283,7.7,0.196,0.502,0.538,124.679191,1.96039319,NA,63.5990738,81.8190619,,,,,,,,,,,4042.512954,4533.92229,4342.442864,3626.924362,12519
2951,24,24,E,55,63787,94539,122536,215257,7635,6917,6702,6743,0.41141083,6999.25,215257,7.99,0.186,0.494,0.54,119.157065,1.65202445,NA,72.1279062,71.4992556,,,,,,,,,,,3661.485477,4271.688132,4112.212102,3541.892466,15231
2951,24,24,F,55,42692,100792,156598,378523,7856,6869,6620,6700,0.698739362,7011.25,378523,14.14,0.187,0.508,0.546,103.516712,1.46366849,NA,70.7241518,63.0183436,,,,,,,,,,,3753.341338,4324.066984,4359.856531,3791.776453,29951
1393,30,24,A,55,29175,51211,80922,65968,7991,8244,8117,8284,0.510087095,8159,65968,4.32,0.327,0.383,0.401,108.352398,2.05447258,NA,52.7397636,80.0615381,,,,,,,,,,,6057.748107,6177.19343,6015.843814,5151.989442,8523
1393,30,24,B,55,38964,55153,102899,112385,8152,8244,7944,8095,0.485549875,8108.75,112385,6.42,0.285,0.381,0.426,87.6150116,1.23888543,NA,70.7208346,53.339621,,,,,,,,,,,6316.045661,6197.319097,6081.51731,5357.212968,14291
1393,30,24,C,55,45152,62724,97346,136914,7969,7911,7991,8028,0.384116156,7974.75,136914,6.39,0.233,0.402,0.45,85.131933,1.05459593,NA,80.7246933,46.8823754,,,,,,,,,,,6247.387457,6211.762722,6281.81005,5554.176424,13204
1393,30,24,D,55,70143,127218,189707,217735,8417,8183,8197,8048,0.497472644,8211.25,217735,10.41,0.239,0.43,0.425,74.1660812,0.98717109,NA,75.1299164,43.1662283,,,,,,,,,,,7117.397239,6188.019529,6515.260259,5714.019731,24338
1393,30,24,E,55,42676,71995,120103,163735,8263,8223,8203,8026,0.51736159,8178.75,163735,7.66,0.234,0.405,0.425,86.6062857,0.73735259,NA,117.455729,34.7910468,,,,,,,,,,,6020.887914,6154.795739,6205.754536,5398.641001,16103
1393,30,24,F,55,46958,75505,123342,168162,7745,8238,8136,8116,0.482850735,8058.75,168162,8.23,0.245,0.394,0.41,89.9950344,0.62166873,NA,144.76365,29.9036714,,,,,,,,,,,6134.10028,6329.754087,6310.132627,5587.520748,17521
2951,30,24,A,55,35347,61337,70471,63017,8296,7119,6561,6447,0.344986681,7105.75,63017,11.72,0.93,0.457,0.524,135.689702,1.56674875,NA,86.6059104,70.6564106,,,,,,,,,,,3728.138428,4241.656698,4629.76218,4303.515521,9995
2951,30,24,B,55,26743,45686,57914,58647,8030,6638,6443,6476,0.386339177,6896.75,58647,6.98,0.595,0.474,0.545,118.382022,1.30490013,NA,90.7211358,59.3536376,,,,,,,,,,,3789.348661,4295.500405,4742.948674,4372.079927,14243
